document_id;title;text;url;lat;lon
B2048;Keine Freigabe der Radwege für Gegenverkehr;Auf der Kennedybrücke sollten die beiden Radwege nur in eine Richtung freigegeben werden. Gegenverkehr ist sehr gefährlich, zumal viele Radfahrer gerade auf den abschüssigen Strecken der Brücke teils mit hohen Geschwindigkeiten unterwegs sind. Ggf. als Radfahrer zunächst auf die andere Straßenseite wechseln zu müssen, bedeutet minimaler Aufwand, aber hohe Sicherheit.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/keine-freigabe-der-radwege-fuer-gegenverkehr;50,738341;7,111346
B2049;Sehr gefährlich;Hier vor dem Hilton verläuft der Radweg rechts neben den parkenden Autos, in dem Fall ist es der Taxiparkplatz vor dem Hotel. Die (ortsunkundigen) Taxigäste öffnen die Beifahrertür, ohne auf mögliche Radfahrer zu achten, was regelmäßig (ich fahre die Strecke 4x pro Woche) zu brenzligen Situationen führt. Fazit: Unmittelbar am Aussteigebereich der Taxizone eines großen, gut frequentierten Hotels einen Radweg entlangzuführen, ist eine schlechte weil für alle Beteiligten gefährliche Lösung.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sehr-gefaehrlich;50,738053;7,105608
B2050;Poppelsdorfer Allee zum Fahrradschnellweg ausbauen;Die Poppelsdorfer Allee bietet sich sehr gut an, Teil eines Fahrradschnellweges zu werden. Entlang der Poppelsdorfer Allee können auf beiden Seiten breite, asphaltierte, je nur für eine Richtung freigegebene Radschnellwege entstehen.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/poppelsdorfer-allee-zum-fahrradschnellweg-ausbauen;50,728467;7,096154
B2051;Poller;Auf der Höhe der Bahnhaltestelle wird man von der Straße auf den Bürgersteig umgeleitet. Hinter der Haltestelle steht ein rot weißer Pöller, den man mit einem längeren Gespann (Lastenrad, oder Rad mit Anhänger) kaum umfahren kann. Es ist wirklich ein gefährliches Hindernis.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/poller;50,716553;7,108191
B2052;Fahrradstraße in Poppelsdorf;"Mehrere Wechsel der Straßenseite zwischen Sternenburgstraße und Poppelsdorfer Allee; Viele Radfahrer auch von der Uni Richtung Stadt; Quer parkende Autos auf der Straße Fahrradweg gemischt mit Fußgängern für BEIDE Fahrtrichtungen; Gefährliche Straße mit wenig Platz für die vielen Radfahrer ab Höhe Karlrobert-Kreiten-Straße -> Fahrradstraße als Gesamtkonzept - zur Entlastung der ÖPNV Im Bereich Poppelsdorf ist bereits Höchstgeschwindigkeit 30km/h, also kein deutliche Verkehrsverzögerung, wenn man die Behinderung durch wild parkende Autos miteinbezieht.";https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradstrasse-poppelsdorf;50,722764;7,089014
B2053;Vorfahrt ändern;Hier haben Autos aus der Hedwig-Dransfeld-Straße als Nebenstraße Vorfahrt gegenüber den Fahrrädern, die auf dem Radweg zwischen Ückesdorf und Lengsdorf unterwegs sind. Das ist unbegründet, da hier ein vielbenutzer Fahrradweg von einer einkreuzenden Straße unterbrochen wird. Fahrräder sollten vorfahrt haben. Autos müssen hier eh langsam fahren auf Grund des Kreisels.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/vorfahrt-aendern;50,686011;7,076343
B2055;Uchechte Einbahnstraße im ersten Teil der Usenerstraße;Der erste Teil der Usenerstraße (von der Karl-Barth-Straße aus gesehen bis zur Robert-Brach-Gasse) sollte für Fahrradfahrer in beiden Richtungen zugelassen werden. Dann besteht eine direkte Verbindung von der Karl-Barth-Straße über die Robert-Brach-Gasse in die Burbacher Straße. Die Usenerstraße ist m.E. im ersten Teil breit genug für eine Unechte Einbahnstraße.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/uchechte-einbahnstrasse-im-ersten-teil-der-usenerstrasse-0;50,711332;7,113025
B2056;Einrichtung einer Fahrradstraße auf der Schubertstraße;NA;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/einrichtung-einer-fahrradstrasse-auf-der-schubertstrasse;50,728269;7,082374
B2057;Richard-Wagner Straße in Fahrradstraße umwandeln. Die Aufplasterungen aus Kopfsteinpflaster entfernen oder so umbauen, dass sie nur Autofahrer zum abbremsen auf 30 kmh bringen;NA;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/richard-wagner-strasse-fahrradstrasse-umwandeln-die-aufplasterungen-aus;50,730524;7,084176
B2058;Fahrradstraße in der Richard Wagner Straße und Lisztstraße. Die spitze Ecke zurückbauen und eine zügig befahrbare Verbindung herstellen. Eine Parkreihe in der Lisztstraße wegnehmen.;NA;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradstrasse-der-richard-wagner-strasse-und-lisztstrasse-die-spitze-ecke;50,732315;7,085758
B2059;Auffahrt Radweg durch Wartende an der Ampel blockiert;Aus Richtung Süden kommend verläuft der Radweg nach der Kreuzung der Kölnstraße zwischen Parkstreifen und Gehweg. Die Auffahrt auf diesen Radweg ist allerdings häufig durch Fußgänger und Radfahrer, welche aus Richtung Kölnstraße an der Ampel warten, blockiert. Eine mögliche Lösung wäre, den Radweg erst an der Einmündung der Nordstraße auffahren zu lassen. Dies würde natürlich die Entfernung der Bordsteins an dieser Stelle erfordern.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/auffahrt-radweg-durch-wartende-der-ampel-blockiert;50,743662;7,090162
B2060;Ausfahrt Nordstraße;Aus der Nordstraße ausfahrende und im Kreuzungsbereich wartende Autos blockieren den kompletten Radweg und meist noch Teile des Gehwegs. Meistens fahren die Autos ungebremst bis zur Kreuzung mit dem Kaiser-Karl-Ring ohne die Möglichkeit eines Radfahrers auf den Radweg auch nur in Erwägung zu ziehen. Eine Vorgezogene Haltelinie und Hinweisbeschilderung für die Autofahrer könnte die Sicherheit erhöhen.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ausfahrt-nordstrasse;50,743886;7,09042
B2061;Kein Platz für Radler auf dem Weg zum Marienhospital/Emilie-Heyermann-Schule;Zwischen Lotharstraße und Im Wingert müssen sich Radler die vielbefahrene und unübersichtliche Straße mit dem Kraftfahrzeugverkehr teilen. Dabei kommt es immer wieder zu gefährlichen Situationen u.a. auch mit breiten Bussen, die hier regelmäßig verkehren. Der nur auf einer Seite befindliche Gehweg ist für eine Radbenutzung viel zu schmal und in einem erbärmlichen Zustand.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/kein-platz-fuer-radler-auf-dem-weg-zum-marienhospitalemilie-heyermann;50,718343;7,094749
B2062;Gefährliche Querung der Straße um auf den Boulevard zu kommen;So schön die umgebaute Heussallee mit ihrem Boulevard auch sein mag: Für Radfahrer hat sich die Situation nach dem Umbau verschlechtert. Die Fahrspuren sind schmäler geworden, der vorher vorhandene abgezeichnete Radstreifen ist weggefallen. Möchte man dieser Situation entkommen, so muss man in Richtung Rhein auf den Boulevard auf der anderen Straßenseite. Die erste Möglichkeit ergibt sich an der Schlegelstraße. Allerdings ist dies heikel: Die Heussallee wird genau an dieser Stelle in Richtung Friedrich-Ebert-Allee zweispurig. Kurz vorher befindet sich eine Bushaltestelle. Im Berufsverkehr ist die Stelle vielbefahren. Gerne versperren aus der Schlegelstraße kommende Rechtsabbieger den Weg. Ich finde die Situation für Radler hier sehr schlecht gelöst und frage mich außerdem, warum die Bordsteinkanten des Boulevards nicht bis zur Straße abgesenkt sind. Da hat niemand etwas davon!;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gefaehrliche-querung-der-strasse-um-auf-den-boulevard-zu-kommen;50,716703;7,122323
B2063;Weiterführung des Schutzstreifens auf der Siegburger Straße;Der Fahrradschutzstreifen auf der Siegburger Straße Richtung Bechlinghoven endet an der Einmündung Am Langen Graben. Anschließend müssen Radfahrer den linksseitigen Radweg auf der nördlichen Seite der Siegburger Straße benutzt werden, der jedoch erst an der Autobahnunterführung beginnt. Der Wechsel vom Schutzstreifen auf den linksseitigen Radweg ist stets gefährlich. Zudem ist dieser Radweg (besonders in den Hauptverkehrszeiten) schwer befahrbar, da dort Radverkehr in beiden Richtungen und Fußgängerverkehr vorgeschrieben ist. Verbesserungsvorschlag: Fortführung des Fahrradschutzstreifen auf der Siegburger Straße Richtung Bechlinghoven von Am Langen Graben bis Reinhold-Hagen-Straße.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/weiterfuehrung-des-schutzstreifens-auf-der-siegburger-strasse;50,744861;7,14047
B2064;Gefährdung durch Rechtsabbieger;An dieser Stelle kommt es häufig zu gefährlichen Situationen. Die rechts abbiegenden Fahrzeuge von der B56 in die Reinhold-Hagen-Straße sehen die Radfahrer und Fußgänger, die den Überweg in Richtung Siegburg benutzen, erst sehr spät. Grund ist der enge Verlauf der Kurve und der Bewuchs an dieser Stelle. Verbesserungsvorschlag: Zusätzliche Warnampel (gelbes Blinklicht) als Hinweis für die Rechtsabbieger.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gefaehrdung-durch-rechtsabbieger;50,752667;7,156836
B2065;Reuterstraße untertunneln;Eine Querung der Reuterstraße ist an vielen Kreuzungen radfahrend gar nicht möglich (z.B. Bonner Talweg nach Norden, Haussdorffstrasse nach Süden), sondern nur mit Absteigen und Nutzung von (teilweise mehreren) Fußgängerampeln. Da ich nicht glaube, dass die Belastung der Reuterstraße durch den KFZ-Verkehr zukünftig zurückgehen wird, sehe ich keine Lösungsmöglichkeiten über die Verkehrsführung (z.B. Installation einer schnellen Querungsmöglichkeit für Radler mittels zusätzlichem Überwegs). Vor Jahren gab es einmal einen Fußgängertunnel für die Kreuzung Haussdorffstrasse/Reuterstrasse, aber dieser war für Radler kaum zugänglich und wurde schließlich auch zurück gebaut. Im ehemaligen Regierungsviertel entsteht ein neues Bürogebäude nach dem anderen. Ich glaube, um dem steigenden Verkehrsaufkommen Herr zu werden, wird man um eine Untertunnelung der gesamten Reuterstraße nicht herumkommen (Vor dem Autobahnende Poppelsdorf unter die Erde und frühestens am Bundeskanzlerplatz wieder raus). Möchte denn jemand den Godesberger Tunnel wieder los werden? Lieben die Bewohner der Argelanderstraße zwischen Reuterstraße und Lotharstraße ihre täglichen qualmenden Blechlawinen vor der Haustür?;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/reuterstrasse-untertunneln;50,723099;7,09274
B2066;90 % des Verkehrsraumes für Autos reserviert;Die Dorotheenstr. zwischen zwischen Adolfstr. und Kaiser-Karl-Ring ist für Radfahrer nicht vernünftig zu befahren. Fast der gesamte Verkehrsraum ist für Autos reserviert. Auf der linken Seite ist der Bürgersteig zu zwei Dritteln in Parkfläche umgewandelt, und auf der rechten Seite können die Autos schräg einparken und belegen so auch nochmal fast zwei Fahrstreifen. Im Grunde werden also VIER Spuren von parkenden und fahrenden Autos belegt, den restlichen Platz dürfen sich Fahrräder und Fußgänger teilen. Die Radweg-führung ist eine Katastrophe. Fußgänger die auf der linken Seite (links Ri. Ring) zwischen den parkenden Autos hervortreten, rechnen nicht mit plötzlich kommende Fahrrädern von links und können sie bei den ganzen parkenden SUVs und Lieferwagen auch oft gar nicht kommen sehen. Von der Ampel Adolfstr./Dorotheenstr. kommen die Autos außerdem alle erstmal mit hoher Beschleunigung angerast, weil die erste Bodenschwelle erst viel weiter hinten kommt.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/90-des-verkehrsraumes-fuer-autos-reserviert;50,740441;7,089787
B2067;Optimierung der Ampelschaltung;Die Fußgänger- und Fahrradampel zur Überquerung der Clemensstraße schaltet auf rot, sobald die parallele Kfz-Ampel an der Adelheidisstraße auf grün schaltet. Diese Rotphase der Fußgänger- und Fahrradampel ist unnötig. Es käme auch bei grün zu keiner Gefährdung durch Fahrzeuge aus der Adelheidisstraße, da diese den Fußgänger- und Fahrradüberweg nur beim Abbiegen in die Clemensstraße kreuzen würden.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/optimierung-der-ampelschaltung;50,747189;7,124945
B2068;Lebensgefährliches Linksabbiegen von der Robert-Koch-Str. in An der Casselsruhe;Wenn man die Robert-Koch-Straße hochfahrend Richtung Kliniken nach links in An der Casselsruhe abbiegen will (ein typischer Weg, wenn man im südlichen Bereich der Klinik arbeitet), und sich links auf der Fahrbahn einordnet, wird man von den vom Venusberg kommenden Fahrzeugen oft zu spät gesehen bzw. man sieht die Fahrzeuge auch selbst aufgrund der scharfen Kurve zu spät. Gleichzeitig fahren Autos, Busse und LKWs rücksichtslos rechts an einem vorbei, man ist dann eingequetscht in der Mitte der Fahrbahn. Die Geschwindigkeit der Autos müsste effektiv gesenkt werden, man könnte über eine abknickende Vorfahrt Richtung An der Casselsruhe nachdenken;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/lebensgefaehrliches-linksabbiegen-von-der-robert-koch-str-der-casselsruhe;50,70691;7,097543
B2069;Radwegführung in Fahrtrichtung Beuel;Die Situation insbesondere im Bereich Brückenforum ist allgemein bekannt und führt immer wieder zu gefährlichen Situationen vor dem Brückenforum und an der Einmündung Hermannstraße. Mein Verbesserungsvorschlag: In Fahrtrichtung Beuel hinter der Einfahrt zur Tiefgarage den Radweg auf die Fahrbahn verlegen. Da dort sowieso nur einspurig gefahren wird / werden kann, steht genug Raum für einen Fahrradweg zur Verfügung. Der Fahrradweg könnte dann unmittelbar in die Hermannstraße übergehen. Das würde den Engpass am Brückenforum entschärfen und auf dem Radweg genügend Platz für die Radler in Richtung Bonn übriglassen. Die zweite Fahrspur für PKW könnte erst wieder hinter der Hermannstraße beginnen, von wo die Rechtsabbieger unmittelbar auf die rechte Fahrspur der Sankt Augustiner Straße abbiegen könnten. Noch besser wäre es allerdings, den Radweg bis zum Konrad-Adenauer-Platz auf der rechten Fahrspur weiter zu führen. Hier könnte dann die zweite Fahrspur beginnen und der Radweg auf dem Gehweg, wie bisher, fortgeführt werden. Hierdurch würde auch der Schlenker im Bereich der Einmündung Hermannstraße deutlich kleiner ausfallen. (Ein zweispuriger Verkehr findet hier meistens aufgrund des Schlenkers noch nicht statt);https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radwegfuehrung-fahrtrichtung-beuel;50,738131;7,109516
B2070;breiterer Radweg;An der Kaiserstraße sollte der Radweg von dem Bahnübergang an der Königstraße bis nach Gronau hin verbreitert werden. Wenn man Richtung Zentrum dort unterwegs ist, auf der einen Seite ein Bus knapp an einem vorbeirauscht und ein Fahrradfahrer mit Kinderanhänger entgegenkommt, ist es zu eng, als dass man entspannt aneinander vorbeifahren könte. Zudem sollte besonders auf der Strecke am Straßburger Weg auf die Pflege der Grünanlagen gachtet werden: Oft ragen Äste der Sträucher, die entlang der Bahnstrecke stehen, mehr als nur ein paar geringfügige Zentimenter auf den Fahrradweg, denen man bei Gegenverkehr nicht ausweichen kann, sodass sie einem ins Gesicht peitschen. Auch sollte auf diesem Wegstück eine bessere Straßenbeleuchtung installiert werden. Nach dem Abriss des Bonn-Centers ist es dort völlig dunkel, was wiederum nicht zu einem sicheren Gefühl beiträgt, wenn man abends diesen Weg nutzt.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/breiterer-radweg;50,722618;7,110209
B2071;Zu schnelle Autofahrer;Angeblich ist das eine Fahrradstr. Fährt man jedoch mit dem Fahrrad Richtung Berliner Platz, muss man ständig mit rücksichtslosen Autofahrern rechnen, die ihre Geschwindigkeit nicht reduzieren, obwohl sie in der engen Straße keinen ausreichenden Sicherheitsabstand halten können.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-schnelle-autofahrer;50,734312;7,096178
B2072;Fahrradstreifen reicht nicht aus, baulich getrennter Radweg ist erforderlich;Hier wurde ja vor ein paar Jahren schon einer auf dem Fahrradstreifen totgefahren, aber das war natürlich kein Anlass, an diesem katastrophalen Radweg etwas zu ändern. Man ist als Radfahrer eingeklemmt zwischen den parkenden Autos auf dem Bürgersteig, wo man immer damit rechnen muss, dass jemand plötzlich die Tür aufreißt, und den fahrenden Autos, und, ganz besonders schlimm, den Stadtbussen, die ohne ausreichenden Sicherheitsabstand mit hoher Geschwindigkeit überholen, um 3-5 Sekunden schneller an der nächsten Haltestelle zu sein. Aufgrund der hohen Bäume ist es im Winterhalbjahr auch den ganzen Tag dämmrig und man wird noch schlechter gesehen.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradstreifen-reicht-nicht-aus-baulich-getrennter-radweg-ist;50,728308;7,094225
B2073;Radweg unterbrochen;Die Überführung des Radwegs von der Josefstr. auf die Rheinpromenade ist völlig unklar. Hier sollte Radfahrern und Autofahrern deutlich angezeigt werden, wer zuerst fahren darf, da die Radfahrer die Straße überqueren müssen und das Rechts-vor-Links-Prinzip damit nicht mehr funktioniert. Vorschlag wäre, den Radweg ausschließlich nach rechts weiterzuführen und dann, vielleicht in blau) eine Radquerungszone auf der Straße zu zeichnen, um den gesamten Verkehr wie auf einer Spielstraße zu verlangsamen und allen Verkehrsteilnehmern mehr Sicherheit zu geben. Dieser Bereich könnte sich bis auf die andere Seite der Kennedy-Brücke erstrecken, wo im Prinzip dieselbe Situation herrscht.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-unterbrochen;50,738587;7,106802
B2074;Ein Radweg für beide Fahrtrichtungen reicht nicht aus;Hier an der Meckenheimer Allee ist wie überall das Problem, dass die Stadt fast den gesamten Verkehrsraum für parkende und fahrende Autos reserviert und der für Radfahrer übrig bleibende Platz einfach zu eng und klein ist und dadurch gefährliche Situationen provoziert. Es gibt nur den Radweg auf einer Seite, Richtung Ippendorf, der ist optisch noch nicht mal richtig vom Fußweg getrennt (beides in rot gepflastert), was immer wieder dazu führt, das plötzlich Fußgänger ohne zu gucken den Radweg betreten, auf der linken Seite öffnen plötzlich parkende Autos die Beifahrertür, und im Bereich des President Hotel fahren plötzlich mit Schwung und ohne zu gucken irgendwelche Autos in großem Bogen auf den Kurzparkerbereich, ohne darauf zu achten, ob sie dabei den Radweg streifen, dazu dann immer mehr sehr schnelle Radfahrer in beiden Fahrtrichtungen.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ein-radweg-fuer-beide-fahrtrichtungen-reicht-nicht-aus;50,723701;7,089572
B2075;Lebensgefährlicher Radstreifen;Man wird hier durch die abschüssige Fahrbahn als Radfahrer schon mal ziemlich schnell, und durch die unmitelbar rechts neben dem Fahrradstreifen parkenden Autos ist dann das Risiko besonders groß, wenn ein parkender Autofahrer plötzlich seine Tür öffnet.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/lebensgefaehrlicher-radstreifen;50,71858;7,089229
B2077;Radweg unterbrochen;Die Überführung des Radwegs von der Rheinpromenade auf die Rathausstraße (also Auffahrt auf die Kennedybrücke) ist völlig unklar. Hier sollte Radfahrern und Autofahrern deutlich angezeigt werden, wer zuerst fahren darf, da die Radfahrer die Straße den Radweg verlassen müssen und sich in den von hinten kommenden Autoverkehr als Links-Abbieger einreihen müssen. Der Zebrastreifen direkt an der Kreuzung macht den Abbiegevorgang noch komplizierter. Vorschlag wäre, den Radweg für Linksabbieger deutlich sichtbar auf die Fahrbahn zu führen und dann, vielleicht in blau) eine Radquerungszone auf der Straße zu zeichnen, um den gesamten Verkehr wie auf einer Spielstraße zu verlangsamen und allen Verkehrsteilnehmern mehr Sicherheit zu geben. Dieser Bereich könnte sich bis auf die andere Seite der Kennedy-Brücke erstrecken, wo im Prinzip dieselbe Situation herrscht.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-unterbrochen-0;50,736224;7,107511
B2078;Robert-Koch-Straße ist eine einzige Zumutung für Radfahrer;Die gesamte Robert-Koch-Straße ist sehr unangenehm zu fahren. Im unteren Bereich teilen sich Fußgänger und Radfahrer einen schmalen Streifen auf dem Bürgersteig, im oberen Bereich ist zwar mehr Platz, weil hier der Bürgersteig nicht mehr zugeparkt werden darf, aber wenn man aich bergrunter gleich für die Straße entscheidet, um die kritischen Stellen im unteren Bereich zu vermeiden, hat man das Problem, dass auf der Straße die Autofahrer und insbesondere die Busfahrer keinerlei Rücksicht nehmen, und um zu überholen bis auf wenige Meter auffahren. Insbesondere wenn ein Stadtbus hinter einem herfährt, mit 40 km/h und 2-3 Meter Sicherheitsabstand, weil er überholen möchte, fühlt man sich extrem unsicher. Es fehlt ein richtiger Radweg auf beiden Seiten. Vielleicht könnte der ja vorhandene Fußweg im Wald direkt neben der Fahrstraße einfach richtig ausgebaut werden.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/robert-koch-strasse-ist-eine-einzige-zumutung-fuer-radfahrer;50,709504;7,093735
B2079;Bordstein absenken;Wenn man aus der Neustraße kommt und Auf den Grendt Richtung Nord-Ost einbiegen will hat man zwei Alternativen: a) über den Bordstein runterhoppeln um auf die Fahrbahn zu kommen b) gegen die Fahrtrichtung auf dem nördlichen Gehweg bis zur Brücke zu fahren und dort am abgesenkten Bordstein auf die Fahrbahn (natürlich zur anderen Fahrbahnseite) zu fahren. Wünschenswert wäre es direkt im Bereich der Einmündung der Neustraße einen abgesenkten Bordstein zu haben, so dass man, unter Beachtung der Vorfahrt der Fußgänger, Radfahrer und Kraftverkehr, auf die Straße fahren kann.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/bordstein-absenken;50,73214;7,13026
B2080;Querung der Innenstadt in Nord-Süd-Richtung ist nicht vernünftig möglich;Ich muss jeden Tag von der Nordstadt auf den Venusberg. Eine wirklich gute Strecke ohne drei bis vier sehr unangenehme neuraligische Punkte gibt es da nicht. Wenn es vernünftige Radwege auf beiden Seiten der Thomas-Mann-Straße gäbe, wäre hier allerdings schon viel gewonnen.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/querung-der-innenstadt-nord-sued-richtung-ist-nicht-vernuenftig-moeglich;50,733834;7,094936
B2081;Radweg Richtung Straße verbreitern;Der Radweg ist für das Radverkehrsaufkommen viel zu schmal und wird zudem auch von Fußgängern benutzt. Hier fahren nur sehr wenige Autos, die aber viel Platz haben, und sehr viele Radfahrer. Der Radweg sollte vom Bahnübergang Weberstraße bis zum Kaiserplatz erheblich verbreitert werden. Auch die weitere Straßenführung für Fahrräder Richtung Busbahnhof oder Kaiserplatz sollte für alle Verkehrsbeteiligten besser sichtbar gemacht werden.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-richtung-strasse-verbreitern;50,729247;7,103316
B2082;Aufhebung Benutzungspflicht bzw. Rücknahme des Radwegs Clemens-August-Straße;Hier muss ich auf dem Radweg Schrittgeschwindigkeit (6 km/h) fahren, weil er im Bereich der Fußgänger, der Außengastronomie, der parkenden Autos und Bushaltestellen verläuft. Der Autoverkehr darf dagegen 30 km/h auf der Fahrbahn fahren ( er fährt natürlich eher 47). 30 km/h schaffe ich aber locker auch mit dem Rennrad. Und selbst wenn es nur 22,3 km/h wäre, es ist eine inakzeptable Benachteiligung der Radfahrer und blamabel für eine angebliche Fahrradhauptstadt. Eigentlich gehört der Radweg dort ganz entfernt werde zugunsten der Fußgänger, und der Aufenthaltsqualität die Fahrbahn müsste dagegen aufgeräumt werden von in zweiter Reihe parkenden Autos. Mal Abgesehen davon dass Zweirichtungsradwege innerorts aufgrund ihrer Unfallgefährlichkeit gar nicht bzw nur in Ausnahmefällen (welche sollen das hier sein?)vorgesehen sind, wie man in den einschlägigen Richtlinien nachlesen kann. Hinzu kommt noch die völlig unzureichende Breite.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/aufhebung-benutzungspflicht-bzw-ruecknahme-des-radwegs-clemens-august;50,723289;7,089255
B2084;Fahrradwege der besonderen Art entlang der Königswinterer Str. zwischen Ramersdorf-Mehlemstr. und Limperich-Auf dem Grendt;Fast alle Autos, die auf der Ostseite der Königswinterer Str. auf dem Parkstreifen abgestellt sind, stehen weit oder manchmal fast ganz auf dem Radweg. Auch wenn der Radweg nicht als solcher gekennzeichnet ist, wäre auch das Abstellen auf dem Bürgersteig nicht erlaubt. Das Ordnungsamt kennt die Situation, die schon seit Jahren so ist, schreitet aber nicht ein. Man muss ja nicht sofort ein Ordnungsverfahren einleiten, sondern könnte die Autofahrer erst einmal mit einem schriftlichen Hinweis an der Windschutzscheibe auf die nicht erlaubte Situation aufmerksam machen.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradwege-der-besonderen-art-entlang-der-koenigswinterer-str-zwischen;50,730534;7,136993
B2085;Weberstraße in Gegenrichtung feigegben. Die Treppen der Unterführung in der Weberstraße in ausreichend breite (ca. 3m aufgrund der Enge), barrierefreie Rampen für Radfahrer, Kinderwagen, Rollatoren, Rollstühle umbauen;Den Bahnübergang sollte man dann komplett schließen. Mit dem Auto kann man auch woanders langfahren. Die Parkplätze können auch weg, die verschandeln ohnehin die architektonisch wertvolle Straße Die Weberstraße kann in dem Abschnitt in einen autofreien Shared Space machen und belebt werden. Dort befindet sich keine einzige Garagenzufahrt oder ähnliches, das Befahren mit Autos ist somit komplett unnötig. Eine temporär benutzbare Ladezone kann natürlich eingerichtet werden. Die Weberstraße wäre eine hervorragende durchgängige Radverbindung aus dem westlichen Stadtbereich (Endenich, Ippendorf, Dusidorf) zum Rheinufer;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/weberstrasse-gegenrichtung-feigegben-die-treppen-der-unterfuehrung-der;50,72721;7,106062
B2086;Knapp überholende Autos - zugeparkte enge Straßen;Insbesondere bei Veranstaltungen und Konzerten sind die Einbahnstraßen in Endenich aufgrund des Parkplatzsuchverkehrs von Autos mit Umlandkennzeichen stark belastet. Als Fahrradfahrer wird man dann häufig von genervten Autofahren knapp überholt. Mein Vorschlag wäre ein Parkleitsystem, sodass der starke Verkehr gar nicht erst entsteht! Das Parken für nicht Anwohner sollte in den kleinen Nebenstraßen sowieso gleich ganz verboten werden, dann bleibt mehr Aufenthaltsqualität für alle!;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/knapp-ueberholende-autos-zugeparkte-enge-strassen;50,725879;7,073268
B2087;Bitte, ein bisschen Schotter für diesen Matsch-Weg;Dies ist das letzte Stück des Radweges, für viele, die mit dem Rad zur Arbeit ins Neurozentrum oder die Epileptologie fahren - aber fast immer völlig matschig, außer nach 3 Wochen Trockenheit. Kann man diese 100 Meter nicht ordentlich schottern??;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/bitte-ein-bisschen-schotter-fuer-diesen-matsch-weg;50,695854;7,10089
B2088;Linksabbiegen gefährlich;Wenn man hier aus der Karl-Landsteiner-Str. nach links in die Sigmund-Freud-Str. abbiegt, ist man insbes. im Feierabend-Verkehr in Gefahr, von den das Klinik-Gelände im Sekunden-Takt über zwei Beschrankungen verlassenden Wagen erfasst zu werden. Eine Art Vekehrsinsel - notfalls nur mit weißer Farbe markiert - würde es etwas sicherer machen.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/linksabbiegen-gefaehrlich;50,700416;7,101651
B2089;Radwegmarkierung;Wer die Kölnstraße stadteinwärts fährt, bekommt es nach überqueren des Kaiser Karl Ring mit einem Randstreifen von 30 cm Breite zu tun, zwischen äußerer Straßenbahnschiene und parkenden Autos. Wünschenswert wäre hier ein markierter Fahrradweg zwischen den Schienen, so würde der autofahrende Mitbürger sicher gerne mehr Platz lassen und ängstliche Radfahrer würden sich etwas sicherer fühlen können.;https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radwegmarkierung;50,74353;7,090346
